offer_ID,structure_type,floor,structure_age, insurance_amount ,water_damage,price,insurance_claim,mortgage,service_index,company,earthquake_cover,robbery_cover,,
161,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,348",ב-36 חודשים אחרונים,לא,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
162,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,435",ב-36 חודשים אחרונים,לא,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
163,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,687",ב-36 חודשים אחרונים,לא,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
164,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,771",ב-36 חודשים אחרונים,לא,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
165,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"2,331",ב-36 חודשים אחרונים,לא,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
166,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,279,ב-36 חודשים אחרונים,לא,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
167,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,307,ב-36 חודשים אחרונים,לא,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
168,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,314,ב-36 חודשים אחרונים,לא,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
169,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,325,ב-36 חודשים אחרונים,לא,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
170,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,328,ב-36 חודשים אחרונים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
171,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,330,ב-36 חודשים אחרונים,לא,76,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
172,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,331,ב-36 חודשים אחרונים,לא,79,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
173,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,334,ב-36 חודשים אחרונים,לא,74,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
174,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,351,ב-36 חודשים אחרונים,לא,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
175,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,400,ב-36 חודשים אחרונים,לא,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
176,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,456,ב-36 חודשים אחרונים,לא,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
177,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,550,ב-36 חודשים אחרונים,לא,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
178,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,583,ב-36 חודשים אחרונים,לא,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
179,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,664,ב-36 חודשים אחרונים,לא,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
180,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,980,ב-36 חודשים אחרונים,לא,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
181,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,615,יותר מאחת בשלוש שנים,לא,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
182,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,626,יותר מאחת בשלוש שנים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
183,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,644,יותר מאחת בשלוש שנים,לא,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
184,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,664,יותר מאחת בשלוש שנים,לא,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
185,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,669,יותר מאחת בשלוש שנים,לא,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
186,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,697,יותר מאחת בשלוש שנים,לא,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
187,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,713,יותר מאחת בשלוש שנים,לא,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
188,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,733,יותר מאחת בשלוש שנים,לא,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
189,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,761,יותר מאחת בשלוש שנים,לא,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
190,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,846,יותר מאחת בשלוש שנים,לא,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
191,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,980,יותר מאחת בשלוש שנים,לא,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
192,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,982,יותר מאחת בשלוש שנים,לא,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
193,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,"1,111",יותר מאחת בשלוש שנים,לא,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
194,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,"1,330",יותר מאחת בשלוש שנים,לא,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
195,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,"1,521",יותר מאחת בשלוש שנים,לא,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
196,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,509,יותר מאחת בשלוש שנים,לא,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
197,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,583,יותר מאחת בשלוש שנים,לא,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
198,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,615,יותר מאחת בשלוש שנים,לא,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
199,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,736,יותר מאחת בשלוש שנים,לא,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
200,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,980,יותר מאחת בשלוש שנים,לא,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
201,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,189",יותר מאחת בשלוש שנים,לא,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
202,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,198",יותר מאחת בשלוש שנים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
203,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,214",יותר מאחת בשלוש שנים,לא,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
204,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,307",יותר מאחת בשלוש שנים,לא,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
205,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,330",יותר מאחת בשלוש שנים,לא,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
206,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,348",יותר מאחת בשלוש שנים,לא,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
207,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,435",יותר מאחת בשלוש שנים,לא,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
208,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,737",יותר מאחת בשלוש שנים,לא,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
209,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,876",יותר מאחת בשלוש שנים,לא,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
210,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,"2,331",יותר מאחת בשלוש שנים,לא,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
211,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,279,יותר מאחת בשלוש שנים,לא,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
212,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,307,יותר מאחת בשלוש שנים,לא,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
213,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,314,יותר מאחת בשלוש שנים,לא,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
214,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,325,יותר מאחת בשלוש שנים,לא,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
215,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,328,יותר מאחת בשלוש שנים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
216,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,330,יותר מאחת בשלוש שנים,לא,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
217,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,331,יותר מאחת בשלוש שנים,לא,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
218,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,334,יותר מאחת בשלוש שנים,לא,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
219,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,351,יותר מאחת בשלוש שנים,לא,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
220,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,400,יותר מאחת בשלוש שנים,לא,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
221,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,550,יותר מאחת בשלוש שנים,לא,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
222,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,561,יותר מאחת בשלוש שנים,לא,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
223,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,583,יותר מאחת בשלוש שנים,לא,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
224,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,714,יותר מאחת בשלוש שנים,לא,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
225,בית פרטי,null,1," 250,000 ",ללא כיסוי כלל,980,יותר מאחת בשלוש שנים,לא,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
226,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,375,ללא תביעות,כן,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
227,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,375,ללא תביעות,כן,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
228,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,390,ללא תביעות,כן,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
229,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,434,ללא תביעות,כן,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
230,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,563,ללא תביעות,כן,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
231,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,572,ללא תביעות,כן,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
232,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,594,ללא תביעות,כן,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
233,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,594,ללא תביעות,כן,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
234,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,662,ללא תביעות,כן,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
235,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,713,ללא תביעות,כן,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
236,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,733,ללא תביעות,כן,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
237,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,847,ללא תביעות,כן,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
238,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,873,ללא תביעות,כן,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
239,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,980,ללא תביעות,כן,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
240,בית פרטי,null,1," 250,000 ",שרברב מטעם חברת הביטוח,"1,521",ללא תביעות,כן,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
241,בית פרטי,null,1," 250,000 ",שרברב לבחירת המבוטח,375,ללא תביעות,כן,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
